Check_ID,Meal_Period,Item_Code,Item,Qty,Net_Revenue,Approved_Cost,Classic_CM
JUL26-03497,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03504,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03511,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03518,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03525,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03532,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03539,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03546,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03553,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03560,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03567,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03574,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03581,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03588,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03595,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03602,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03609,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03616,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03623,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03630,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03637,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03644,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03651,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03658,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03665,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03672,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03679,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03686,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03693,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03700,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03707,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03714,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03721,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03728,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03735,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03742,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03749,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03756,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03763,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03770,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03777,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03784,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03791,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03798,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03805,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03812,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03819,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03826,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03833,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03840,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03847,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03854,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03861,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03868,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03875,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03882,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03889,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03896,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03903,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03910,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03917,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03924,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03931,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03938,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03945,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03952,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03959,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03966,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03973,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03980,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03987,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-03994,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04001,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04008,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04015,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04022,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04029,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04036,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04043,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04050,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04057,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04064,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04071,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04078,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04085,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04092,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04099,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04106,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04113,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04120,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04127,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04134,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04141,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04148,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04155,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04162,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04169,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04176,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04183,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04190,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04197,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04204,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04211,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04218,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04225,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04232,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04239,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04246,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04253,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04260,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04267,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04274,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04281,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04288,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04295,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04302,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04309,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04316,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04323,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04330,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04337,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04344,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04351,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04358,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04365,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04372,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04379,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04386,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04393,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04400,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04407,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04414,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04421,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04428,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04435,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04442,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04449,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04456,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04463,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04470,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04477,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04484,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04491,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04498,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04505,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04512,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04519,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04526,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04533,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04540,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04547,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04554,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04561,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04568,Dinner,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04575,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04582,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04589,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04596,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04603,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04610,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04617,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04624,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04631,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04638,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04645,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04652,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04659,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04666,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04673,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04680,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04687,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04694,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04701,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04708,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04715,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04722,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04729,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04736,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04743,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04750,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04757,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04764,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04771,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04778,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04785,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04792,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04799,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04806,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04813,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04820,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04827,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04834,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04841,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04848,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04855,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04862,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04869,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04876,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04883,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04890,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04897,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04904,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04911,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04918,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04925,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04932,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04939,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04946,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04953,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04960,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04967,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04974,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04981,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04988,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-04995,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05002,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05009,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05016,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05023,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05030,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05037,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05044,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05051,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05058,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05065,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05072,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05079,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05086,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05093,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05100,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05107,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05114,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05121,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05128,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05135,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05142,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05149,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05156,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05163,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05170,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05177,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05184,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05191,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05198,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05205,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05212,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05219,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05226,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05233,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05240,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05247,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05254,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05261,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05268,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05275,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05282,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05289,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05296,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05303,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05310,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05317,Delivery / Takeaway,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05324,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05331,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05338,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05345,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05352,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05359,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05366,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05373,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05380,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05387,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05394,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05401,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05408,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05415,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05422,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05429,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05436,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05443,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05450,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05457,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05464,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05471,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05478,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05485,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05492,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05499,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05506,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05513,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05520,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05527,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05534,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05541,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05548,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05555,Private Event,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05562,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05569,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05576,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05583,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05590,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05597,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05604,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05611,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05618,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05625,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05632,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05639,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-05646,Corporate / Group,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00003,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00010,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00017,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00024,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00031,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00038,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00045,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00052,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00059,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00066,Brunch,F08,Chocolate Tart,1,14.0,4.6,9.4
JUL26-00258,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00265,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00272,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00279,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00286,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00293,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00300,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00307,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00314,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00321,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00328,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00335,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00342,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00349,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00356,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00363,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00370,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00377,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00384,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00391,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00398,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00405,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00412,Brunch,B01,House Beer,1,8.0,1.8,6.2
JUL26-00419,Brunch,B01,House Beer,1,8.0,1.8,6.2
